module_id,title,subtitle,domain,category,status
CASE-031,Case Study: Starting Exercise After Years of Inactivity,"A realistic educational scenario integrating training, progression, recovery, and safety for case study: starting exercise after years of inactivity.",Case Studies and Scenarios,Exercise Scenarios,draft-generated
CASE-032,Case Study: Building Strength After 50,"A realistic educational scenario integrating training, progression, recovery, and safety for case study: building strength after 50.",Case Studies and Scenarios,Exercise Scenarios,draft-generated
CASE-033,Case Study: Knee Pain and Exercise,"A realistic educational scenario integrating training, progression, recovery, and safety for case study: knee pain and exercise.",Case Studies and Scenarios,Exercise Scenarios,draft-generated
CASE-034,Case Study: Low VO2 Max,"A realistic educational scenario integrating training, progression, recovery, and safety for case study: low vo2 max.",Case Studies and Scenarios,Exercise Scenarios,draft-generated
CASE-035,Case Study: Exercise Plateau,"A realistic educational scenario integrating training, progression, recovery, and safety for case study: exercise plateau.",Case Studies and Scenarios,Exercise Scenarios,draft-generated
CASE-036,Case Study: Too Much High-Intensity Training,"A realistic educational scenario integrating training, progression, recovery, and safety for case study: too much high-intensity training.",Case Studies and Scenarios,Exercise Scenarios,draft-generated
CASE-037,Case Study: Weekend-Only Exercise,"A realistic educational scenario integrating training, progression, recovery, and safety for case study: weekend-only exercise.",Case Studies and Scenarios,Exercise Scenarios,draft-generated
CASE-038,Case Study: Busy Professional Workout Plan,"A realistic educational scenario integrating training, progression, recovery, and safety for case study: busy professional workout plan.",Case Studies and Scenarios,Exercise Scenarios,draft-generated
CASE-039,Case Study: Returning After Injury,"A realistic educational scenario integrating training, progression, recovery, and safety for case study: returning after injury.",Case Studies and Scenarios,Exercise Scenarios,draft-generated
CASE-040,Case Study: Exercise for Healthy Aging,"A realistic educational scenario integrating training, progression, recovery, and safety for case study: exercise for healthy aging.",Case Studies and Scenarios,Exercise Scenarios,draft-generated
CASE-041,Case Study: Workplace Burnout,"A realistic educational scenario integrating behavior, mental well-being, evidence, and when to seek help for case study: workplace burnout.",Case Studies and Scenarios,Stress and Mental Well-Being Scenarios,draft-generated
CASE-042,Case Study: Chronic Worry,"A realistic educational scenario integrating behavior, mental well-being, evidence, and when to seek help for case study: chronic worry.",Case Studies and Scenarios,Stress and Mental Well-Being Scenarios,draft-generated
CASE-043,Case Study: Caregiver Stress,"A realistic educational scenario integrating behavior, mental well-being, evidence, and when to seek help for case study: caregiver stress.",Case Studies and Scenarios,Stress and Mental Well-Being Scenarios,draft-generated
CASE-044,Case Study: Loneliness After Retirement,"A realistic educational scenario integrating behavior, mental well-being, evidence, and when to seek help for case study: loneliness after retirement.",Case Studies and Scenarios,Stress and Mental Well-Being Scenarios,draft-generated
CASE-045,Case Study: Perfectionism and Health,"A realistic educational scenario integrating behavior, mental well-being, evidence, and when to seek help for case study: perfectionism and health.",Case Studies and Scenarios,Stress and Mental Well-Being Scenarios,pending
CASE-046,Case Study: Stress Eating,"A realistic educational scenario integrating behavior, mental well-being, evidence, and when to seek help for case study: stress eating.",Case Studies and Scenarios,Stress and Mental Well-Being Scenarios,pending
CASE-047,Case Study: Poor Boundaries at Work,"A realistic educational scenario integrating behavior, mental well-being, evidence, and when to seek help for case study: poor boundaries at work.",Case Studies and Scenarios,Stress and Mental Well-Being Scenarios,pending
CASE-048,Case Study: Digital Overload,"A realistic educational scenario integrating behavior, mental well-being, evidence, and when to seek help for case study: digital overload.",Case Studies and Scenarios,Stress and Mental Well-Being Scenarios,pending
CASE-049,Case Study: Low Motivation,"A realistic educational scenario integrating behavior, mental well-being, evidence, and when to seek help for case study: low motivation.",Case Studies and Scenarios,Stress and Mental Well-Being Scenarios,pending
CASE-050,Case Study: Building Stress Resilience,"A realistic educational scenario integrating behavior, mental well-being, evidence, and when to seek help for case study: building stress resilience.",Case Studies and Scenarios,Stress and Mental Well-Being Scenarios,pending
CASE-051,Case Study: Perimenopause Symptoms,"A realistic educational scenario integrating physiology, prevention, lifestyle, and safety for case study: perimenopause symptoms.",Case Studies and Scenarios,Women's Health Scenarios,pending
CASE-052,Case Study: Menopause Weight Gain,"A realistic educational scenario integrating physiology, prevention, lifestyle, and safety for case study: menopause weight gain.",Case Studies and Scenarios,Women's Health Scenarios,pending
CASE-053,Case Study: Heavy Menstrual Bleeding,"A realistic educational scenario integrating physiology, prevention, lifestyle, and safety for case study: heavy menstrual bleeding.",Case Studies and Scenarios,Women's Health Scenarios,pending
CASE-054,Case Study: Iron Deficiency in a Woman,"A realistic educational scenario integrating physiology, prevention, lifestyle, and safety for case study: iron deficiency in a woman.",Case Studies and Scenarios,Women's Health Scenarios,pending
CASE-055,Case Study: PCOS and Metabolic Health,"A realistic educational scenario integrating physiology, prevention, lifestyle, and safety for case study: pcos and metabolic health.",Case Studies and Scenarios,Women's Health Scenarios,pending
CASE-056,Case Study: Sleep Problems During Menopause,"A realistic educational scenario integrating physiology, prevention, lifestyle, and safety for case study: sleep problems during menopause.",Case Studies and Scenarios,Women's Health Scenarios,pending
CASE-057,Case Study: Bone Health After Menopause,"A realistic educational scenario integrating physiology, prevention, lifestyle, and safety for case study: bone health after menopause.",Case Studies and Scenarios,Women's Health Scenarios,pending
CASE-058,Case Study: Strength Training After Menopause,"A realistic educational scenario integrating physiology, prevention, lifestyle, and safety for case study: strength training after menopause.",Case Studies and Scenarios,Women's Health Scenarios,pending
CASE-059,Case Study: Postpartum Return to Exercise,"A realistic educational scenario integrating physiology, prevention, lifestyle, and safety for case study: postpartum return to exercise.",Case Studies and Scenarios,Women's Health Scenarios,pending
CASE-060,Case Study: Women's Preventive Health Planning,"A realistic educational scenario integrating physiology, prevention, lifestyle, and safety for case study: women's preventive health planning.",Case Studies and Scenarios,Women's Health Scenarios,pending
CASE-061,Case Study: Low Energy in a Man Over 50,"A realistic educational scenario integrating prevention, lifestyle, evaluation, and safety for case study: low energy in a man over 50.",Case Studies and Scenarios,Men's Health Scenarios,pending
CASE-062,Case Study: Erectile Dysfunction and Cardiovascular Risk,"A realistic educational scenario integrating prevention, lifestyle, evaluation, and safety for case study: erectile dysfunction and cardiovascular risk.",Case Studies and Scenarios,Men's Health Scenarios,pending
CASE-063,Case Study: High Blood Pressure in a Man,"A realistic educational scenario integrating prevention, lifestyle, evaluation, and safety for case study: high blood pressure in a man.",Case Studies and Scenarios,Men's Health Scenarios,pending
CASE-064,Case Study: Low Testosterone Concern,"A realistic educational scenario integrating prevention, lifestyle, evaluation, and safety for case study: low testosterone concern.",Case Studies and Scenarios,Men's Health Scenarios,pending
CASE-065,Case Study: Belly Fat After 40,"A realistic educational scenario integrating prevention, lifestyle, evaluation, and safety for case study: belly fat after 40.",Case Studies and Scenarios,Men's Health Scenarios,pending
CASE-066,Case Study: Sleep Apnea in a Man,"A realistic educational scenario integrating prevention, lifestyle, evaluation, and safety for case study: sleep apnea in a man.",Case Studies and Scenarios,Men's Health Scenarios,pending
CASE-067,Case Study: Strength Loss After 60,"A realistic educational scenario integrating prevention, lifestyle, evaluation, and safety for case study: strength loss after 60.",Case Studies and Scenarios,Men's Health Scenarios,pending
CASE-068,Case Study: Prostate Screening Decision,"A realistic educational scenario integrating prevention, lifestyle, evaluation, and safety for case study: prostate screening decision.",Case Studies and Scenarios,Men's Health Scenarios,pending
CASE-069,Case Study: Men's Work Stress,"A realistic educational scenario integrating prevention, lifestyle, evaluation, and safety for case study: men's work stress.",Case Studies and Scenarios,Men's Health Scenarios,pending
CASE-070,Case Study: Men's Healthy Aging Plan,"A realistic educational scenario integrating prevention, lifestyle, evaluation, and safety for case study: men's healthy aging plan.",Case Studies and Scenarios,Men's Health Scenarios,pending
CASE-071,Case Study: Muscle Loss After 65,"A realistic educational scenario integrating function, prevention, evidence, and practical next steps for case study: muscle loss after 65.",Case Studies and Scenarios,Healthy Aging Scenarios,pending
CASE-072,Case Study: Recurrent Falls,"A realistic educational scenario integrating function, prevention, evidence, and practical next steps for case study: recurrent falls.",Case Studies and Scenarios,Healthy Aging Scenarios,pending
CASE-073,Case Study: Low Bone Density,"A realistic educational scenario integrating function, prevention, evidence, and practical next steps for case study: low bone density.",Case Studies and Scenarios,Healthy Aging Scenarios,pending
CASE-074,Case Study: Mild Memory Concerns,"A realistic educational scenario integrating function, prevention, evidence, and practical next steps for case study: mild memory concerns.",Case Studies and Scenarios,Healthy Aging Scenarios,pending
CASE-075,Case Study: Retirement and Social Isolation,"A realistic educational scenario integrating function, prevention, evidence, and practical next steps for case study: retirement and social isolation.",Case Studies and Scenarios,Healthy Aging Scenarios,pending
CASE-076,Case Study: Unintentional Weight Loss in an Older Adult,"A realistic educational scenario integrating function, prevention, evidence, and practical next steps for case study: unintentional weight loss in an older adult.",Case Studies and Scenarios,Healthy Aging Scenarios,pending
CASE-077,Case Study: Polypharmacy,"A realistic educational scenario integrating function, prevention, evidence, and practical next steps for case study: polypharmacy.",Case Studies and Scenarios,Healthy Aging Scenarios,pending
CASE-078,Case Study: Low Walking Speed,"A realistic educational scenario integrating function, prevention, evidence, and practical next steps for case study: low walking speed.",Case Studies and Scenarios,Healthy Aging Scenarios,pending
CASE-079,Case Study: Frailty Risk,"A realistic educational scenario integrating function, prevention, evidence, and practical next steps for case study: frailty risk.",Case Studies and Scenarios,Healthy Aging Scenarios,pending
CASE-080,Case Study: Building a Healthy Aging Plan,"A realistic educational scenario integrating function, prevention, evidence, and practical next steps for case study: building a healthy aging plan.",Case Studies and Scenarios,Healthy Aging Scenarios,pending
CASE-081,Case Study: Family With Unhealthy Meal Habits,"A realistic educational scenario integrating lifestyle, behavior change, and practical planning for case study: family with unhealthy meal habits.",Case Studies and Scenarios,Family and Lifestyle Scenarios,pending
CASE-082,Case Study: Teen With Poor Sleep,"A realistic educational scenario integrating lifestyle, behavior change, and practical planning for case study: teen with poor sleep.",Case Studies and Scenarios,Family and Lifestyle Scenarios,pending
CASE-083,Case Study: College Student Nutrition,"A realistic educational scenario integrating lifestyle, behavior change, and practical planning for case study: college student nutrition.",Case Studies and Scenarios,Family and Lifestyle Scenarios,pending
CASE-084,Case Study: Parent With No Time to Exercise,"A realistic educational scenario integrating lifestyle, behavior change, and practical planning for case study: parent with no time to exercise.",Case Studies and Scenarios,Family and Lifestyle Scenarios,pending
CASE-085,Case Study: Frequent Business Traveler,"A realistic educational scenario integrating lifestyle, behavior change, and practical planning for case study: frequent business traveler.",Case Studies and Scenarios,Family and Lifestyle Scenarios,pending
CASE-086,Case Study: Shift-Working Family,"A realistic educational scenario integrating lifestyle, behavior change, and practical planning for case study: shift-working family.",Case Studies and Scenarios,Family and Lifestyle Scenarios,pending
CASE-087,Case Study: Sedentary Office Worker,"A realistic educational scenario integrating lifestyle, behavior change, and practical planning for case study: sedentary office worker.",Case Studies and Scenarios,Family and Lifestyle Scenarios,pending
CASE-088,Case Study: Healthy Eating on a Budget,"A realistic educational scenario integrating lifestyle, behavior change, and practical planning for case study: healthy eating on a budget.",Case Studies and Scenarios,Family and Lifestyle Scenarios,pending
CASE-089,Case Study: High Screen Time Household,"A realistic educational scenario integrating lifestyle, behavior change, and practical planning for case study: high screen time household.",Case Studies and Scenarios,Family and Lifestyle Scenarios,pending
CASE-090,Case Study: Building Healthier Family Routines,"A realistic educational scenario integrating lifestyle, behavior change, and practical planning for case study: building healthier family routines.",Case Studies and Scenarios,Family and Lifestyle Scenarios,pending
CASE-091,Case Study: Stabilize Sleep First,"A realistic SOM framework scenario integrating multiple domains, prioritization, evidence, and sustainable action for case study: stabilize sleep first.",Case Studies and Scenarios,Integrated SOM Scenarios,pending
CASE-092,Case Study: Stabilize Blood Sugar First,"A realistic SOM framework scenario integrating multiple domains, prioritization, evidence, and sustainable action for case study: stabilize blood sugar first.",Case Studies and Scenarios,Integrated SOM Scenarios,pending
CASE-093,Case Study: Stabilize Stress First,"A realistic SOM framework scenario integrating multiple domains, prioritization, evidence, and sustainable action for case study: stabilize stress first.",Case Studies and Scenarios,Integrated SOM Scenarios,pending
CASE-094,Case Study: Optimize Body Composition,"A realistic SOM framework scenario integrating multiple domains, prioritization, evidence, and sustainable action for case study: optimize body composition.",Case Studies and Scenarios,Integrated SOM Scenarios,pending
CASE-095,Case Study: Optimize Aerobic Fitness,"A realistic SOM framework scenario integrating multiple domains, prioritization, evidence, and sustainable action for case study: optimize aerobic fitness.",Case Studies and Scenarios,Integrated SOM Scenarios,pending
CASE-096,Case Study: Optimize Strength,"A realistic SOM framework scenario integrating multiple domains, prioritization, evidence, and sustainable action for case study: optimize strength.",Case Studies and Scenarios,Integrated SOM Scenarios,pending
CASE-097,Case Study: Maximize Healthy Aging,"A realistic SOM framework scenario integrating multiple domains, prioritization, evidence, and sustainable action for case study: maximize healthy aging.",Case Studies and Scenarios,Integrated SOM Scenarios,pending
CASE-098,Case Study: Multi-Domain Health Prioritization,"A realistic SOM framework scenario integrating multiple domains, prioritization, evidence, and sustainable action for case study: multi-domain health prioritization.",Case Studies and Scenarios,Integrated SOM Scenarios,pending
CASE-099,Case Study: Building a 30-Day Health Roadmap,"A realistic SOM framework scenario integrating multiple domains, prioritization, evidence, and sustainable action for case study: building a 30-day health roadmap.",Case Studies and Scenarios,Integrated SOM Scenarios,pending
CASE-100,Case Study: Building a 12-Month SOM Plan,"A realistic SOM framework scenario integrating multiple domains, prioritization, evidence, and sustainable action for case study: building a 12-month som plan.",Case Studies and Scenarios,Integrated SOM Scenarios,pending
