module_id,title,subtitle,domain,category,status
MEA-018,Breakfasts for Weight Management,How to build and adapt breakfasts for weight management for balanced nutrition.,Meal Planning,Breakfast Plans,draft-generated
MEA-019,Breakfasts for Blood Sugar,How to build and adapt breakfasts for blood sugar for balanced nutrition.,Meal Planning,Breakfast Plans,draft-generated
MEA-020,Breakfasts for Older Adults,How to build and adapt breakfasts for older adults for balanced nutrition.,Meal Planning,Breakfast Plans,draft-generated
MEA-021,High-Protein Lunches,How to build and adapt high-protein lunches for balanced nutrition.,Meal Planning,Lunch Plans,draft-generated
MEA-022,High-Fiber Lunches,How to build and adapt high-fiber lunches for balanced nutrition.,Meal Planning,Lunch Plans,draft-generated
MEA-023,Vegetarian Lunches,How to build and adapt vegetarian lunches for balanced nutrition.,Meal Planning,Lunch Plans,draft-generated
MEA-024,Vegan Lunches,How to build and adapt vegan lunches for balanced nutrition.,Meal Planning,Lunch Plans,draft-generated
MEA-025,Indian Lunches,How to build and adapt indian lunches for balanced nutrition.,Meal Planning,Lunch Plans,draft-generated
MEA-026,Workday Lunches,How to build and adapt workday lunches for balanced nutrition.,Meal Planning,Lunch Plans,draft-generated
MEA-027,Meal-Prep Lunches,How to build and adapt meal-prep lunches for balanced nutrition.,Meal Planning,Lunch Plans,draft-generated
MEA-028,Lunches for Weight Management,How to build and adapt lunches for weight management for balanced nutrition.,Meal Planning,Lunch Plans,draft-generated
MEA-029,Lunches for Blood Sugar,How to build and adapt lunches for blood sugar for balanced nutrition.,Meal Planning,Lunch Plans,draft-generated
MEA-030,Lunches for Heart Health,How to build and adapt lunches for heart health for balanced nutrition.,Meal Planning,Lunch Plans,draft-generated
MEA-031,High-Protein Dinners,How to build and adapt high-protein dinners for balanced nutrition.,Meal Planning,Dinner Plans,draft-generated
MEA-032,High-Fiber Dinners,How to build and adapt high-fiber dinners for balanced nutrition.,Meal Planning,Dinner Plans,draft-generated
MEA-033,Vegetarian Dinners,How to build and adapt vegetarian dinners for balanced nutrition.,Meal Planning,Dinner Plans,draft-generated
MEA-034,Vegan Dinners,How to build and adapt vegan dinners for balanced nutrition.,Meal Planning,Dinner Plans,draft-generated
MEA-035,Indian Dinners,How to build and adapt indian dinners for balanced nutrition.,Meal Planning,Dinner Plans,draft-generated
MEA-036,Quick Weeknight Dinners,How to build and adapt quick weeknight dinners for balanced nutrition.,Meal Planning,Dinner Plans,draft-generated
MEA-037,One-Pot Dinners,How to build and adapt one-pot dinners for balanced nutrition.,Meal Planning,Dinner Plans,draft-generated
MEA-038,Dinners for Weight Management,How to build and adapt dinners for weight management for balanced nutrition.,Meal Planning,Dinner Plans,draft-generated
MEA-039,Dinners for Blood Sugar,How to build and adapt dinners for blood sugar for balanced nutrition.,Meal Planning,Dinner Plans,draft-generated
MEA-040,Dinners for Heart Health,How to build and adapt dinners for heart health for balanced nutrition.,Meal Planning,Dinner Plans,draft-generated
MEA-041,High-Protein Snacks,Practical ways to plan high-protein snacks for satiety and nutrient quality.,Meal Planning,Snack Plans,draft-generated
MEA-042,High-Fiber Snacks,Practical ways to plan high-fiber snacks for satiety and nutrient quality.,Meal Planning,Snack Plans,draft-generated
MEA-043,Healthy Indian Snacks,Practical ways to plan healthy indian snacks for satiety and nutrient quality.,Meal Planning,Snack Plans,draft-generated
MEA-044,Portable Snacks,Practical ways to plan portable snacks for satiety and nutrient quality.,Meal Planning,Snack Plans,draft-generated
MEA-045,Work Snacks,Practical ways to plan work snacks for satiety and nutrient quality.,Meal Planning,Snack Plans,draft-generated
MEA-046,Travel Snacks,Practical ways to plan travel snacks for satiety and nutrient quality.,Meal Planning,Snack Plans,draft-generated
MEA-047,Snacks for Weight Management,Practical ways to plan snacks for weight management for satiety and nutrient quality.,Meal Planning,Snack Plans,draft-generated
MEA-048,Snacks for Blood Sugar,Practical ways to plan snacks for blood sugar for satiety and nutrient quality.,Meal Planning,Snack Plans,draft-generated
MEA-049,Snacks for Older Adults,Practical ways to plan snacks for older adults for satiety and nutrient quality.,Meal Planning,Snack Plans,draft-generated
MEA-050,Healthy Dessert Alternatives,Practical ways to plan healthy dessert alternatives for satiety and nutrient quality.,Meal Planning,Snack Plans,draft-generated
MEA-051,Mediterranean Meal Planning,"How to plan mediterranean meal planning, including nutritional strengths, limitations, and practical examples.",Meal Planning,Special Diet Planning,draft-generated
MEA-052,DASH Meal Planning,"How to plan dash meal planning, including nutritional strengths, limitations, and practical examples.",Meal Planning,Special Diet Planning,draft-generated
MEA-053,Vegetarian Meal Planning,"How to plan vegetarian meal planning, including nutritional strengths, limitations, and practical examples.",Meal Planning,Special Diet Planning,draft-generated
MEA-054,Vegan Meal Planning,"How to plan vegan meal planning, including nutritional strengths, limitations, and practical examples.",Meal Planning,Special Diet Planning,draft-generated
MEA-055,Low-Carbohydrate Meal Planning,"How to plan low-carbohydrate meal planning, including nutritional strengths, limitations, and practical examples.",Meal Planning,Special Diet Planning,draft-generated
MEA-056,Plant-Forward Meal Planning,"How to plan plant-forward meal planning, including nutritional strengths, limitations, and practical examples.",Meal Planning,Special Diet Planning,draft-generated
MEA-057,High-Protein Meal Planning,"How to plan high-protein meal planning, including nutritional strengths, limitations, and practical examples.",Meal Planning,Special Diet Planning,draft-generated
MEA-058,High-Fiber Meal Planning,"How to plan high-fiber meal planning, including nutritional strengths, limitations, and practical examples.",Meal Planning,Special Diet Planning,draft-generated
MEA-059,Gluten-Free Meal Planning,"How to plan gluten-free meal planning, including nutritional strengths, limitations, and practical examples.",Meal Planning,Special Diet Planning,draft-generated
MEA-060,Low-FODMAP Meal Planning,"How to plan low-fodmap meal planning, including nutritional strengths, limitations, and practical examples.",Meal Planning,Special Diet Planning,draft-generated
MEA-061,Meal Planning for Prediabetes,Evidence-based meal planning considerations related to meal planning for prediabetes.,Meal Planning,Condition-Focused Planning,draft-generated
MEA-062,Meal Planning for Type 2 Diabetes,Evidence-based meal planning considerations related to meal planning for type 2 diabetes.,Meal Planning,Condition-Focused Planning,draft-generated
MEA-063,Meal Planning for High Blood Pressure,Evidence-based meal planning considerations related to meal planning for high blood pressure.,Meal Planning,Condition-Focused Planning,draft-generated
MEA-064,Meal Planning for High Cholesterol,Evidence-based meal planning considerations related to meal planning for high cholesterol.,Meal Planning,Condition-Focused Planning,draft-generated
MEA-065,Meal Planning for High Triglycerides,Evidence-based meal planning considerations related to meal planning for high triglycerides.,Meal Planning,Condition-Focused Planning,draft-generated
MEA-066,Meal Planning for Fatty Liver Disease,Evidence-based meal planning considerations related to meal planning for fatty liver disease.,Meal Planning,Condition-Focused Planning,draft-generated
MEA-067,Meal Planning for Gout,Evidence-based meal planning considerations related to meal planning for gout.,Meal Planning,Condition-Focused Planning,draft-generated
MEA-068,Meal Planning for Osteoporosis,Evidence-based meal planning considerations related to meal planning for osteoporosis.,Meal Planning,Condition-Focused Planning,draft-generated
MEA-069,Meal Planning for Constipation,Evidence-based meal planning considerations related to meal planning for constipation.,Meal Planning,Condition-Focused Planning,draft-generated
MEA-070,Meal Planning for GERD,Evidence-based meal planning considerations related to meal planning for gerd.,Meal Planning,Condition-Focused Planning,draft-generated
MEA-071,Meal Planning for Adults Over 40,Practical meal planning strategies related to meal planning for adults over 40.,Meal Planning,Life Stage Planning,draft-generated
MEA-072,Meal Planning for Adults Over 60,Practical meal planning strategies related to meal planning for adults over 60.,Meal Planning,Life Stage Planning,draft-generated
MEA-073,Meal Planning During Menopause,Practical meal planning strategies related to meal planning during menopause.,Meal Planning,Life Stage Planning,draft-generated
MEA-074,Meal Planning for Busy Professionals,Practical meal planning strategies related to meal planning for busy professionals.,Meal Planning,Life Stage Planning,draft-generated
MEA-075,Meal Planning for College Students,Practical meal planning strategies related to meal planning for college students.,Meal Planning,Life Stage Planning,draft-generated
MEA-076,Meal Planning for Families,Practical meal planning strategies related to meal planning for families.,Meal Planning,Life Stage Planning,draft-generated
MEA-077,Meal Planning for One Person,Practical meal planning strategies related to meal planning for one person.,Meal Planning,Life Stage Planning,draft-generated
MEA-078,Meal Planning for Couples,Practical meal planning strategies related to meal planning for couples.,Meal Planning,Life Stage Planning,draft-generated
MEA-079,Meal Planning for Travelers,Practical meal planning strategies related to meal planning for travelers.,Meal Planning,Life Stage Planning,draft-generated
MEA-080,Meal Planning During Recovery,Practical meal planning strategies related to meal planning during recovery.,Meal Planning,Life Stage Planning,draft-generated
MEA-081,Meal Planning on a Budget,"Practical strategies, examples, and tradeoffs related to meal planning on a budget.",Meal Planning,Budget and Convenience,pending
MEA-082,Budget-Friendly Protein,"Practical strategies, examples, and tradeoffs related to budget-friendly protein.",Meal Planning,Budget and Convenience,pending
MEA-083,Budget-Friendly Fiber,"Practical strategies, examples, and tradeoffs related to budget-friendly fiber.",Meal Planning,Budget and Convenience,pending
MEA-084,Healthy Pantry Meals,"Practical strategies, examples, and tradeoffs related to healthy pantry meals.",Meal Planning,Budget and Convenience,pending
MEA-085,Healthy Freezer Meals,"Practical strategies, examples, and tradeoffs related to healthy freezer meals.",Meal Planning,Budget and Convenience,pending
MEA-086,Healthy Convenience Foods,"Practical strategies, examples, and tradeoffs related to healthy convenience foods.",Meal Planning,Budget and Convenience,pending
MEA-087,Healthy Takeout Planning,"Practical strategies, examples, and tradeoffs related to healthy takeout planning.",Meal Planning,Budget and Convenience,pending
MEA-088,Healthy Restaurant Planning,"Practical strategies, examples, and tradeoffs related to healthy restaurant planning.",Meal Planning,Budget and Convenience,pending
MEA-089,Batch Cooking,"Practical strategies, examples, and tradeoffs related to batch cooking.",Meal Planning,Budget and Convenience,pending
MEA-090,Reducing Food Waste,"Practical strategies, examples, and tradeoffs related to reducing food waste.",Meal Planning,Budget and Convenience,pending
MEA-091,One-Week Balanced Meal Plan,"A flexible framework, examples, substitutions, and safety considerations for one-week balanced meal plan.",Meal Planning,Weekly Plans,pending
MEA-092,One-Week High-Protein Meal Plan,"A flexible framework, examples, substitutions, and safety considerations for one-week high-protein meal plan.",Meal Planning,Weekly Plans,pending
MEA-093,One-Week High-Fiber Meal Plan,"A flexible framework, examples, substitutions, and safety considerations for one-week high-fiber meal plan.",Meal Planning,Weekly Plans,pending
MEA-094,One-Week Vegetarian Meal Plan,"A flexible framework, examples, substitutions, and safety considerations for one-week vegetarian meal plan.",Meal Planning,Weekly Plans,pending
MEA-095,One-Week Indian Healthy Meal Plan,"A flexible framework, examples, substitutions, and safety considerations for one-week indian healthy meal plan.",Meal Planning,Weekly Plans,pending
MEA-096,One-Week Mediterranean Meal Plan,"A flexible framework, examples, substitutions, and safety considerations for one-week mediterranean meal plan.",Meal Planning,Weekly Plans,pending
MEA-097,One-Week DASH Meal Plan,"A flexible framework, examples, substitutions, and safety considerations for one-week dash meal plan.",Meal Planning,Weekly Plans,pending
MEA-098,One-Week Weight-Management Meal Plan,"A flexible framework, examples, substitutions, and safety considerations for one-week weight-management meal plan.",Meal Planning,Weekly Plans,pending
MEA-099,One-Week Blood-Sugar-Friendly Meal Plan,"A flexible framework, examples, substitutions, and safety considerations for one-week blood-sugar-friendly meal plan.",Meal Planning,Weekly Plans,pending
MEA-100,Building Your Own Weekly Meal Plan,"A flexible framework, examples, substitutions, and safety considerations for building your own weekly meal plan.",Meal Planning,Weekly Plans,pending
