module_id,title,subtitle,domain,category,status
MEN-019,Exercise for Cardiovascular Health in Men,"Risk factors, prevention, evidence, and practical actions related to exercise for cardiovascular health in men.",Men's Health,Cardiometabolic Health,draft-generated
MEN-020,Building Metabolic Health After 40,"Risk factors, prevention, evidence, and practical actions related to building metabolic health after 40.",Men's Health,Cardiometabolic Health,draft-generated
MEN-021,Muscle Loss in Men,"Evidence-based training, nutrition, recovery, and safety for muscle loss in men.",Men's Health,Muscle and Fitness,draft-generated
MEN-022,Strength Training for Men,"Evidence-based training, nutrition, recovery, and safety for strength training for men.",Men's Health,Muscle and Fitness,draft-generated
MEN-023,Strength Training After 40,"Evidence-based training, nutrition, recovery, and safety for strength training after 40.",Men's Health,Muscle and Fitness,draft-generated
MEN-024,Strength Training After 60,"Evidence-based training, nutrition, recovery, and safety for strength training after 60.",Men's Health,Muscle and Fitness,draft-generated
MEN-025,Muscle Hypertrophy in Men,"Evidence-based training, nutrition, recovery, and safety for muscle hypertrophy in men.",Men's Health,Muscle and Fitness,draft-generated
MEN-026,Protein Needs in Men,"Evidence-based training, nutrition, recovery, and safety for protein needs in men.",Men's Health,Muscle and Fitness,draft-generated
MEN-027,Power Training for Men,"Evidence-based training, nutrition, recovery, and safety for power training for men.",Men's Health,Muscle and Fitness,draft-generated
MEN-028,Cardiorespiratory Fitness in Men,"Evidence-based training, nutrition, recovery, and safety for cardiorespiratory fitness in men.",Men's Health,Muscle and Fitness,draft-generated
MEN-029,Mobility for Men,"Evidence-based training, nutrition, recovery, and safety for mobility for men.",Men's Health,Muscle and Fitness,draft-generated
MEN-030,Recovery for Men,"Evidence-based training, nutrition, recovery, and safety for recovery for men.",Men's Health,Muscle and Fitness,draft-generated
MEN-031,Male Fertility,"Definitions, evaluation, evidence, treatment considerations, and safety related to male fertility.",Men's Health,Sexual and Reproductive Health,draft-generated
MEN-032,Age and Male Fertility,"Definitions, evaluation, evidence, treatment considerations, and safety related to age and male fertility.",Men's Health,Sexual and Reproductive Health,draft-generated
MEN-033,Sperm Health,"Definitions, evaluation, evidence, treatment considerations, and safety related to sperm health.",Men's Health,Sexual and Reproductive Health,draft-generated
MEN-034,Erectile Dysfunction,"Definitions, evaluation, evidence, treatment considerations, and safety related to erectile dysfunction.",Men's Health,Sexual and Reproductive Health,draft-generated
MEN-035,Sexual Desire in Men,"Definitions, evaluation, evidence, treatment considerations, and safety related to sexual desire in men.",Men's Health,Sexual and Reproductive Health,draft-generated
MEN-036,Testosterone Deficiency,"Definitions, evaluation, evidence, treatment considerations, and safety related to testosterone deficiency.",Men's Health,Sexual and Reproductive Health,draft-generated
MEN-037,Testosterone Testing,"Definitions, evaluation, evidence, treatment considerations, and safety related to testosterone testing.",Men's Health,Sexual and Reproductive Health,draft-generated
MEN-038,Testosterone Replacement Therapy,"Definitions, evaluation, evidence, treatment considerations, and safety related to testosterone replacement therapy.",Men's Health,Sexual and Reproductive Health,draft-generated
MEN-039,Peyronie Disease,"Definitions, evaluation, evidence, treatment considerations, and safety related to peyronie disease.",Men's Health,Sexual and Reproductive Health,draft-generated
MEN-040,Sexually Transmitted Infection Prevention for Men,"Definitions, evaluation, evidence, treatment considerations, and safety related to sexually transmitted infection prevention for men.",Men's Health,Sexual and Reproductive Health,draft-generated
MEN-041,Prostate Health,"Risk, symptoms, screening, evidence, and management related to prostate health.",Men's Health,Prostate and Urinary Health,draft-generated
MEN-042,Benign Prostatic Hyperplasia,"Risk, symptoms, screening, evidence, and management related to benign prostatic hyperplasia.",Men's Health,Prostate and Urinary Health,draft-generated
MEN-043,Lower Urinary Tract Symptoms,"Risk, symptoms, screening, evidence, and management related to lower urinary tract symptoms.",Men's Health,Prostate and Urinary Health,draft-generated
MEN-044,Prostate Cancer Risk,"Risk, symptoms, screening, evidence, and management related to prostate cancer risk.",Men's Health,Prostate and Urinary Health,draft-generated
MEN-045,Prostate Cancer Screening,"Risk, symptoms, screening, evidence, and management related to prostate cancer screening.",Men's Health,Prostate and Urinary Health,draft-generated
MEN-046,PSA Testing,"Risk, symptoms, screening, evidence, and management related to psa testing.",Men's Health,Prostate and Urinary Health,draft-generated
MEN-047,Prostatitis,"Risk, symptoms, screening, evidence, and management related to prostatitis.",Men's Health,Prostate and Urinary Health,draft-generated
MEN-048,Urinary Incontinence in Men,"Risk, symptoms, screening, evidence, and management related to urinary incontinence in men.",Men's Health,Prostate and Urinary Health,draft-generated
MEN-049,Nocturia in Men,"Risk, symptoms, screening, evidence, and management related to nocturia in men.",Men's Health,Prostate and Urinary Health,draft-generated
MEN-050,Preparing for a Prostate Health Visit,"Risk, symptoms, screening, evidence, and management related to preparing for a prostate health visit.",Men's Health,Prostate and Urinary Health,draft-generated
MEN-051,Depression in Men,"Recognition, prevention, evidence-based support, and safety related to depression in men.",Men's Health,Mental Health,draft-generated
MEN-052,Anxiety in Men,"Recognition, prevention, evidence-based support, and safety related to anxiety in men.",Men's Health,Mental Health,draft-generated
MEN-053,Burnout in Men,"Recognition, prevention, evidence-based support, and safety related to burnout in men.",Men's Health,Mental Health,draft-generated
MEN-054,Loneliness in Men,"Recognition, prevention, evidence-based support, and safety related to loneliness in men.",Men's Health,Mental Health,draft-generated
MEN-055,Suicide Risk in Men,"Recognition, prevention, evidence-based support, and safety related to suicide risk in men.",Men's Health,Mental Health,draft-generated
MEN-056,Healthy Coping for Men,"Recognition, prevention, evidence-based support, and safety related to healthy coping for men.",Men's Health,Mental Health,draft-generated
MEN-057,Social Connection for Men,"Recognition, prevention, evidence-based support, and safety related to social connection for men.",Men's Health,Mental Health,draft-generated
MEN-058,Work Stress in Men,"Recognition, prevention, evidence-based support, and safety related to work stress in men.",Men's Health,Mental Health,draft-generated
MEN-059,When Men Should Seek Mental Health Care,"Recognition, prevention, evidence-based support, and safety related to when men should seek mental health care.",Men's Health,Mental Health,draft-generated
MEN-060,Prostate Cancer Prevention,"Risk reduction, screening, evidence, and practical prevention related to prostate cancer prevention.",Men's Health,Cancer and Prevention,draft-generated
MEN-061,Colorectal Cancer Prevention in Men,"Risk reduction, screening, evidence, and practical prevention related to colorectal cancer prevention in men.",Men's Health,Cancer and Prevention,draft-generated
MEN-062,Lung Cancer Prevention in Men,"Risk reduction, screening, evidence, and practical prevention related to lung cancer prevention in men.",Men's Health,Cancer and Prevention,draft-generated
MEN-063,Skin Cancer Prevention in Men,"Risk reduction, screening, evidence, and practical prevention related to skin cancer prevention in men.",Men's Health,Cancer and Prevention,draft-generated
MEN-064,Testicular Cancer Awareness,"Risk reduction, screening, evidence, and practical prevention related to testicular cancer awareness.",Men's Health,Cancer and Prevention,draft-generated
MEN-065,Oral Cancer Risk in Men,"Risk reduction, screening, evidence, and practical prevention related to oral cancer risk in men.",Men's Health,Cancer and Prevention,draft-generated
MEN-066,Alcohol and Cancer Risk in Men,"Risk reduction, screening, evidence, and practical prevention related to alcohol and cancer risk in men.",Men's Health,Cancer and Prevention,draft-generated
MEN-067,Smoking and Cancer Risk in Men,"Risk reduction, screening, evidence, and practical prevention related to smoking and cancer risk in men.",Men's Health,Cancer and Prevention,draft-generated
MEN-068,Cancer Screening for Men,"Risk reduction, screening, evidence, and practical prevention related to cancer screening for men.",Men's Health,Cancer and Prevention,draft-generated
MEN-069,Family Cancer History in Men,"Risk reduction, screening, evidence, and practical prevention related to family cancer history in men.",Men's Health,Cancer and Prevention,draft-generated
MEN-070,Healthy Aging for Men,"How healthy aging for men affects independence, function, and long-term health.",Men's Health,Healthy Aging,draft-generated
MEN-071,Sarcopenia in Men,"How sarcopenia in men affects independence, function, and long-term health.",Men's Health,Healthy Aging,draft-generated
MEN-072,Bone Health in Men,"How bone health in men affects independence, function, and long-term health.",Men's Health,Healthy Aging,draft-generated
MEN-073,Osteoporosis in Men,"How osteoporosis in men affects independence, function, and long-term health.",Men's Health,Healthy Aging,draft-generated
MEN-074,Falls in Older Men,"How falls in older men affects independence, function, and long-term health.",Men's Health,Healthy Aging,draft-generated
MEN-075,Brain Health in Men,"How brain health in men affects independence, function, and long-term health.",Men's Health,Healthy Aging,draft-generated
MEN-076,Sleep in Older Men,"How sleep in older men affects independence, function, and long-term health.",Men's Health,Healthy Aging,draft-generated
MEN-077,Hearing Loss in Men,"How hearing loss in men affects independence, function, and long-term health.",Men's Health,Healthy Aging,draft-generated
MEN-078,Retirement and Men's Health,"How retirement and men's health affects independence, function, and long-term health.",Men's Health,Healthy Aging,draft-generated
MEN-079,Longevity for Men,"How longevity for men affects independence, function, and long-term health.",Men's Health,Healthy Aging,draft-generated
MEN-080,Alcohol and Men's Health,"Evidence, prevention, risk reduction, and practical strategies related to alcohol and men's health.",Men's Health,Lifestyle and Safety,draft-generated
MEN-081,Smoking and Men's Health,"Evidence, prevention, risk reduction, and practical strategies related to smoking and men's health.",Men's Health,Lifestyle and Safety,draft-generated
MEN-082,Vaping and Men's Health,"Evidence, prevention, risk reduction, and practical strategies related to vaping and men's health.",Men's Health,Lifestyle and Safety,draft-generated
MEN-083,Cannabis and Men's Health,"Evidence, prevention, risk reduction, and practical strategies related to cannabis and men's health.",Men's Health,Lifestyle and Safety,draft-generated
MEN-084,Sleep Apnea in Men,"Evidence, prevention, risk reduction, and practical strategies related to sleep apnea in men.",Men's Health,Lifestyle and Safety,draft-generated
MEN-085,Driving Safety in Older Men,"Evidence, prevention, risk reduction, and practical strategies related to driving safety in older men.",Men's Health,Lifestyle and Safety,draft-generated
MEN-086,Workplace Injury Prevention,"Evidence, prevention, risk reduction, and practical strategies related to workplace injury prevention.",Men's Health,Lifestyle and Safety,draft-generated
MEN-087,Sun Protection for Men,"Evidence, prevention, risk reduction, and practical strategies related to sun protection for men.",Men's Health,Lifestyle and Safety,draft-generated
MEN-088,Healthy Weight Without Extreme Dieting,"Evidence, prevention, risk reduction, and practical strategies related to healthy weight without extreme dieting.",Men's Health,Lifestyle and Safety,draft-generated
MEN-089,Building a Personal Men's Health Plan,"Evidence, prevention, risk reduction, and practical strategies related to building a personal men's health plan.",Men's Health,Lifestyle and Safety,draft-generated
MEN-090,Hair Loss in Men,"Common causes, evidence-based evaluation, management, and safety related to hair loss in men.",Men's Health,Common Questions,draft-generated
MEN-091,Male Pattern Baldness,"Common causes, evidence-based evaluation, management, and safety related to male pattern baldness.",Men's Health,Common Questions,draft-generated
MEN-092,Gynecomastia,"Common causes, evidence-based evaluation, management, and safety related to gynecomastia.",Men's Health,Common Questions,draft-generated
MEN-093,Snoring in Men,"Common causes, evidence-based evaluation, management, and safety related to snoring in men.",Men's Health,Common Questions,draft-generated
MEN-094,Gout in Men,"Common causes, evidence-based evaluation, management, and safety related to gout in men.",Men's Health,Common Questions,draft-generated
MEN-095,Kidney Stones in Men,"Common causes, evidence-based evaluation, management, and safety related to kidney stones in men.",Men's Health,Common Questions,draft-generated
MEN-096,Back Pain in Men,"Common causes, evidence-based evaluation, management, and safety related to back pain in men.",Men's Health,Common Questions,draft-generated
MEN-097,Joint Pain in Men,"Common causes, evidence-based evaluation, management, and safety related to joint pain in men.",Men's Health,Common Questions,draft-generated
MEN-098,Fatigue in Men,"Common causes, evidence-based evaluation, management, and safety related to fatigue in men.",Men's Health,Common Questions,draft-generated
MEN-099,Low Energy in Men,"Common causes, evidence-based evaluation, management, and safety related to low energy in men.",Men's Health,Common Questions,draft-generated
MEN-100,Integrating Men's Health: Practical Synthesis,"An integrated evidence-based synthesis of men's health concepts, priorities, practical application, and safety.",Men's Health,Integrated Practice,draft-generated
